일자,거래처,배색번호,품명,색상,호기,투입량,WIDTH,투입량.1,승온속도,평균염색온도,온도표준편차,염색시간(분),냉각속도,Water,투입량.2,온도,width(Inch),RPM,합격량(Y),불량수량,불량률(%)
2025-03-18,(주)앤디아이,2503-0329-0,NP/NP75 2/3T(MST,# B/O,RAPID 3호,1560,60,1560,1.4,120,5.4,26,1.84,307,1560,180,57,65,2692,8,0.3
2025-03-18,(주)에스지인터,2501-0636-0,NP/C20 PLAIN,#2735,RAPID 5호,820,59,820,1.06,109,6.1,25,1.48,320.2,820,160,60,35,615,13,2.1
2025-03-18,(주)예스텍스타일컨설팅랩,2503-0375-0,P75 1/2T 2W대(6247R,MPS144,RAPID 4호,1463,56,1463,1.107727273,58,12,44,2.18,219,1463,200,55,30,1076,0,0
2025-03-18,(주)예스텍스타일컨설팅랩,2503-0376-0,P75 1/2T 2W대(6247R,MPS144,RAPID 4호,1467,56,1467,0.97,129,8.9,58,2.12,202,1467,200,55,30,1096,0,0
2025-03-18,(주)예스텍스타일컨설팅랩,2503-0378-0,P75 1/2T 2W대(6247R,MPS144,RAPID 4호,1441,56,1441,1,130,0.5,40,1.57,201,1441,200,55,30,1047,10,0.9
2025-03-18,에버텍스,2503-0395-0,P150 TWILL 2W(VSPS-2289),WHITE-25,RAPID 3호,1180,58,1180,1,120,8.7,27,1.95,326,1180,200,58,30,887,0,0
2025-03-19,(주)선아섬유,2503-0308-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 5호,1149,45,1149,0.97,109,12.6,35,1.46,320.2,1149,195,47,80,986,0,0
2025-03-19,(주)에스지인터,2502-0584-0,P/C40/2 PLAIN,#025,RAPID 5호,1201,59,1201,1,119,12.7,34,1.58,320.2,1201,160,60,40,1031,0,0
2025-03-19,(주)예스텍스타일컨설팅랩,2503-0373-0,P75 1/2T 2W대(6247R,MPS144,RAPID 4호,1449,56,1449,0.97,130,8.7,39,2.24,229,1449,200,55,30,1040,0,0
2025-03-19,에버텍스,2503-0393-0,P150 TWILL 2W(VSPS-2289),WHITE-25,RAPID 3호,1199,58,1199,1.29,120,8.9,26,2,305,1199,200,58,30,729,0,0
2025-03-19,에버텍스,2503-0394-0,P150 TWILL 2W(VSPS-2289),WHITE-25,RAPID 3호,1207,58,1207,1.14,120,7.1,27,3,306,1207,200,58,30,833,0,0
2025-03-20,(주)구주글로벌,2502-0445-0,KSC-7521(NP/C20 1/2T,SHOPPING BAG,RAPID 3호,1204,60,1204,0.93,130,11,29,1.89,293,1204,160,60.5,40,969,0,0
2025-03-20,(주)구주글로벌,2503-0028-0,KSC-75130 (PN/C30),CROCODILE,RAPID 3호,1266,59,1266,0.87,130,19.2,26,2.64,320,1266,160,59,40,996,60,5.7
2025-03-20,(주)에스지인터,2502-0629-0,P/C40/2 PLAIN,#002,RAPID 18호,1199,59,1199,0.932,68,24.6,12,2,378,1199,160,60,40,760,30,3.8
2025-03-20,(주)에스지인터,2502-0636-0,P/C40/2 PLAIN,#002,RAPID 18호,1205,59,1205,0.93,130,18.7,29,1.81,396,1205,160,60,40,998,0,0
2025-03-20,(주)에스지인터,2503-0118-0,P/C40/2 PLAIN,#021,RAPID 3호,747,59,747,0.93,130,19,29,1.95,330,747,160,60.5,40,591,0,0
2025-03-21,(주)에스지인터,2502-0633-0,P/C40/2 PLAIN,#002,RAPID 18호,1207,59,1207,0.98,130,17.2,28,1.76,406,1207,160,60,40,1010,0,0
2025-03-21,(주)에스지인터,2503-0341-0,N/C20FD PLAIN(6620PG,#001,RAPID 5호,720,60,720,0.95,118,17.4,40,1.7,320.2,720,180,60.5,45,649,0,0
2025-03-21,SK 애드원텍스타,2503-0109-0,C/P20 OXFORD,#NAVY,RAPID 3호,605,57,605,1.33,58,6.1,41,0.29,281,605,160,57,30,394,0,0
2025-03-21,SK 애드원텍스타,2503-0109-1,C/P20 OXFORD,#NAVY,RAPID 3호,598,57,598,1.33,57,6,44,0.37,318,598,160,57,30,494,0,0
2025-03-24,(주)신흥,2503-0496-0,SW-3041(N/NC100/20 DOB2W,0483 GREY,RAPID 4호,1009,52.5,1009,0.64,90,7.9,25,1.69,210,1009,195,53,30,645,5,0.8
2025-03-24,(주)신흥,2503-0502-1,SW-3041(N/NC100/20 DOB2W,0483 GREY,RAPID 4호,1002,52.5,1002,0.68,90,9.3,28,1.69,213,1002,195,53,30,636,39,5.8
2025-03-24,비전이노텍스,2503-0364-0,NP/NP75/120 2/3TW (VSXF-2175),6726 BROWNISH GREEN,RAPID 18호,838,57,838,2.03,130,8.2,26,1.95,385,838,160,56.5,40,652,0,0
2025-03-24,케이디에프(KDF),2503-0391-0,시가공,128,RAPID 12호,423,58,423,1.03,129,7,13,3.31,162,423,160,55.56266833,35,319,0,0
2025-03-24,K.J CORPORATION,2503-0516-0,KJP-RD0265(P300 OX,HV ORANGE,RAPID 3호,900,60,900,0.98,130,19.1,26,1.9,342,900,160,53,30,762,0,0
2025-03-24,K.J CORPORATION,2503-0518-0,KJP-RD0265(P300 OX,HV ORANGE,RAPID 3호,1098,60,1098,0.95,130,13.5,26,1.94,358,1098,160,53,30,915,9,1
2025-03-25,(주)에스지인터,2503-0659-0,P/C40/2 PLAIN,#024,RAPID 12호,215,59,215,0.48,62,7.5,40,0.64,102,215,160,60,40,189,0,0
2025-03-26,(주)구주글로벌,2503-0030-0,KSC-75130 (PN/C30),INK BLACK,RAPID 18호,866,59,866,1.19,130,11.8,40,1.42,439,866,150,59,35,678,7,1
2025-03-26,(주)앤디아이,2503-0627-0,NP/P75 PLAIN(CRW,# B/O,RAPID 3호,1500,60,1500,1.532105263,55,9.4,28,1.17,333,1500,180,58.21794872,60,1303,0,0
2025-03-27,(주)구주글로벌,2503-0609-0,KCN-68(C/N60 고밀도 PLAIN),CANTEEN,RAPID 6호,1087,57,1087,1,100,13.1,30,1,360,1087,180,56,40,1000,17,1.7
2025-03-27,(주)구주글로벌,2503-0609-0,KCN-68(C/N60 고밀도 PLAIN),CANTEEN,RAPID 6호,1087,57,1087,1,100,13.1,30,1,360,1087,180,56,40,1000,17,1.7
2025-03-27,(주)선아섬유,2503-0616-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,1152,45,1152,0.83,130,0.7,40,2.06,368,1152,195,47,80,968,26,2.6
2025-03-27,(주)에스지인터,2502-0830-0,NP/C20 PLAIN,#1780,RAPID 18호,720,59,720,1.078939618,55,8.2,28,1.14,347,720,160,60,40,554,19,3.3
2025-03-27,(주)에스지인터,2503-0552-0,N/C20FD PLAIN(6620PG,#003,RAPID 6호,1050,60,1050,0.67,90,12.5,30,1.42,267,1050,180,60,45,832,0,0
2025-03-27,(주)예성텍스타일,2503-0463-1,N/C20 1/2TW (YNC263-1),BONE,RAPID 12호,196,56,196,1.26,60,12.7,41,1.05,129,196,160,57,35,157,8,4.8
2025-03-27,(주)텍스컴,2503-0513-0,P/TC150/20MVS PL (TC-768129),DK-HZ,RAPID 18호,1005,58,1005,0.95,120,7.8,40,1.73,371,1005,160,57,35,748,0,0
2025-03-27,SK 애드원텍스타,2503-0605-0,NP/CC30/2 OTTOMAN,#N2 NAVY,RAPID 18호,565,58,565,0.95,130,18.7,41,1.86,367,565,160,61,40,366,153,29.5
2025-03-28,(주)구주글로벌,2503-0210-1,KCSP-2153(C/N20PL 1W,NEW GUNMETAL,RAPID 6호,607,54,607,0.63,90,12.6,57,1.29,287,607,180,55,45,530,0,0
2025-03-28,(주)선아섬유,2503-0308-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,1149,45,1149,1.13,120,10.5,33,1.64,456,1149,195,47,80,986,0,0
2025-03-28,SK 애드원텍스타,2503-0604-0,NP/CC30/2 OTTOMAN,#N2 NAVY,RAPID 18호,635,58,635,2.28,120,8.8,19,1.85,371,635,160,61,40,412,171,29.3
2025-04-01,(주)구주글로벌,2502-0896-0,KCSP-3740(C/N30 BROKEN TW 1W),JET BLACK,RAPID 6호,1156,50.5,1156,1,90,11.4,30,0.98,433,1156,195,52,80,1019,0,0
2025-04-01,(주)구주글로벌,2503-0027-0,KSC-75130 (PN/C30),INK BLACK,RAPID 18호,931,59,931,1.19,130,20.5,29,6.25,324,931,160,59,40,556,12,2.1
2025-04-01,(주)선아섬유,2503-0308-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,1149,45,1149,0.86,130,0.5,25,1.756,298,1149,195,47,80,986,0,0
2025-04-01,(주)에스지인터,2503-0672-0,P/C40/2 PLAIN,#005,RAPID 4호,719,59,719,1.078939618,56,13.7,22,0.15,183,719,160,60,35,584,0,0
2025-04-01,(주)에스지인터,2503-0677-1,P/C40/2 PLAIN,#002,RAPID 18호,1200,59,1200,0.22,110,14.4,34,1.85,381,1200,160,60,40,1001,10,1
2025-04-01,(주)에스지인터,2503-0678-1,P/C40/2 PLAIN,#002,RAPID 18호,1190,59,1190,1.77,130,0.8,24,1.95,367,1190,160,60,35,662,0,0
2025-04-01,K.J CORPORATION,2503-0472-0,KJP-1388RCY(P130/150도전사 PL 리싸이클),NAVY TRADITION,RAPID 3호,960,62,960,1,68,15.7,28,2.18,353,960,160,61,45,784,0,0
2025-04-01,K.J CORPORATION,2503-0494-0,KJP-1388RCY(P130/150도전사 PL 리싸이클),NAVY TRADITION,RAPID 3호,959,62,959,2,130,10.5,30,2.5,299,959,160,61,45,791,0,0
2025-04-02,(주)구주글로벌,2503-0221-2,KCSP-2153(C/N20PL 1W,WALUNT,RAPID 6호,590,54,590,0.63,100,9,26,1.33,309,590,195,55,85,469,24,4.9
2025-04-02,(주)구주글로벌,2503-0645-0,KCN-68(C/N60 고밀도 PLAIN),CAPPUCCINO,RAPID 12호,351,57,351,1.52,129,3.1,24,2.31,392,351,195,56,50,151,0,0
2025-04-02,(주)선아섬유,2503-0617-0,C/TR30/2 TW 1W (SA-40540),BKS,RAPID 5호,1112,45,1112,0.98,50,14.6,42,0.27,320.2,1112,195,47,80,1917,10,0.5
2025-04-02,(주)앤디아이,2503-0714-0,시가공,CAMEL,RAPID 12호,335,58,335,1.2,129,0.7,28,2.18,180,335,160,55.56266833,30,325,0,0
2025-04-02,(주)에스엠글로벌,2503-0586-0,N/NC60 PLAIN 2W(K-7589),BLUE,RAPID 6호,692,50,692,0.64,90,11.9,33,1.19,538,692,170,51,45,687,11,1.6
2025-04-02,(주)텍스컴,2503-0169-2,P/TC150/20MVS PL (TC-768129),BLACK,RAPID 3호,1103,58,1103,0.95,130,18.8,29,1.82,354,1103,160,57,30,877,0,0
2025-04-02,티에이케이텍스타일(주),2503-0791-0,P75/150 PQ 1W(75PQ,청록,RAPID 3호,1009,58.5,1009,2,120,11.5,27,3.73,339,1009,200,54,25,867,19,2.1
2025-04-02,SK 애드원텍스타,2503-0200-0,C/N30 2/2TWILL,#BLACK,RAPID 18호,1165,56.5,1165,0.9,71,21.1,28,4.4,401,1165,195,57,50,933,29,3
2025-04-03,(주)예섬,2504-0027-0,N70FD 이중지 2W(0828,#1 BLACK,RAPID 4호,1212,45,1212,1.078939618,61,13.7,30,1.7,211,1212,195,45,33,808,0,0
2025-04-03,(주)예스텍스타일컨설팅랩,2503-0653-0,N/TC20FD (YS-3241R),COCOA,RAPID 3호,621,58,621,0.85,120,14.7,35,1.85,311,621,160,59.5,40,503,0,0
2025-04-07,(주)신흥,2504-0037-0,SW-3041(N/NC100/20 DOB2W,0883 NAVY,RAPID 6호,1157,52.5,1157,0.59,90,12,31,1.42,360,1157,195,53,30,764,0,0
2025-04-07,(주)신흥,2504-0039-0,SW-3041(N/NC100/20 DOB2W,0883 NAVY,RAPID 6호,1058,52.5,1058,0.68,90,7.1,40,1.08,317,1058,195,53,30,689,9,1.3
2025-04-07,(주)신흥,2504-0040-0,SW-3041(N/NC100/20 DOB2W,0783 BLACK,RAPID 4호,1019,52.5,1019,1.3,90,10.4,29,1.69,193,1019,195,53,30,676,0,0
2025-04-07,(주)신흥,2504-0043-0,SW-3041(N/NC100/20 DOB2W,0783 BLACK,RAPID 4호,1008,52.5,1008,0.94,90,10.1,27,1.69,211,1008,195,53,30,656,13,1.9
2025-04-07,(주)신흥,2504-0044-0,SW-3041(N/NC100/20 DOB2W,0783 BLACK,RAPID 4호,1029,52.5,1029,0.97,90,8.8,26,1.8,201,1029,195,53,30,674,0,0
2025-04-07,비전이노텍스,2503-0742-1,NP/NP75/120 2/3TW (VSXF-2175),9386 BROWN,RAPID 5호,724,57.5,724,1.18,117,12.3,40,2.06,320.2,724,160,57,45,552,31,5.3
2025-04-07,K.J CORPORATION,2503-0763-0,KJPS-2551(P160 DOBBY 2W,RED,RAPID 5호,864,60,864,1.078939618,64,16.7,39,1.04,320.2,864,200,60,25,554,0,0
2025-04-07,SK 애드원텍스타,2503-0339-2,NP/CC30/2 OTTOMAN,#BRX,RAPID 3호,1048,58,1048,0.7,53,10.7,30,1.17,335,1048,160,60.5,40,797,16,2
2025-04-07,SK 애드원텍스타,2503-0790-0,NP/NPC40 PLAIN,PURPLE MAGIC,RAPID 12호,0,58,0,4,130,1.2,30,2.25,132,0,160,57.5,45,180,0,0
2025-04-07,SK 애드원텍스타,2503-0846-0,C/P20 OXFORD,#NAVY,RAPID 3호,754,57,754,1.33,110,12.8,33,1.58,360,754,170,55,35,569,137,19.4
2025-04-08,(주)신흥,2504-0041-0,SW-3041(N/NC100/20 DOB2W,0783 BLACK,RAPID 4호,976,52.5,976,0.75,90,9.2,27,1.69,219,976,195,53,30,649,0,0
2025-04-08,(주)에스지인터,2503-0807-0,P/C40/2 PLAIN,#002,RAPID 18호,475,59,475,0.76,130,14,28,2.44,367,475,160,60,40,409,21,4.9
2025-04-08,K.J CORPORATION,2504-0099-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1141,58,1141,0.95,64,18.6,23,1,351,1141,160,59,35,967,0,0
2025-04-08,SK 애드원텍스타,2502-0798-0,NP/NP50 PLAIN,N.V,RAPID 18호,861,57,861,1.078939618,110,10,33,1.22,388,861,150,54,45,646,0,0
2025-04-08,SK 애드원텍스타,2503-0776-0,NP/C30 PLAIN(3090G,#KHAKI,RAPID 3호,944,57,944,0.93,130,19.9,26,2.22,347,944,160,59,40,780,0,0
2025-04-09,(주)앤디아이,2504-0163-0,NP/P75 PLAIN(CRW,# B/O,RAPID 3호,1319,60,1319,1.93,134,1,41,2.55,464,1319,180,59.5,65,1166,0,0
2025-04-09,(주)티엔아이,2412-0389-0,P/TC150/20 PL (TIPC-1502 T30),BLACK 19-4005,RAPID 5호,1137,58,1137,1.3,117,11.6,21,1.82,320.2,1137,160,58,30,448,59,11.6
2025-04-09,K.J CORPORATION,2504-0100-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1143,58,1143,1.19,129,15.3,36,1.58,376,1143,160,59,35,974,0,0
2025-04-09,K.J CORPORATION,2504-0101-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1145,58,1145,1.13,130,13.7,34,1.61,388,1145,160,59,35,965,0,0
2025-01-09,주성텍스,2501-0101-0,N/C40/2FD PLAIN,#17(진그레이),RAPID 18호,1003,58,1003,0.61,100,11.5,32,1.71,408,1003,180,59,45,838,15,1.8
2025-04-10,(주)신흥,2504-0245-0,SW-30411(N/NC100/30 DOB2W,0099 BLACK,RAPID 6호,1147,54,1147,1,90,0.1,30,1,304,1147,195,54.5,30,745,0,0
2025-04-10,(주)에스지인터,2504-0035-1,P/C40/2 PLAIN,#005,RAPID 6호,1200,59,1200,1.078939618,73,10.6,30,1,277,1200,160,60,50,900,0,0
2025-04-10,(주)에스지인터,2504-0036-1,P/C40/2 PLAIN,#005,RAPID 6호,1187,59,1187,1.078939618,70,14.3,35,0.93,298,1187,160,60,50,888,32,3.5
2025-04-10,(주)텍스컴,2504-0079-0,P/TC150/20MVS PL (TC-768129),LE-BP,RAPID 3호,979,58,979,1.27,120,0.9,31,1.63,380,979,160,58,35,827,0,0
2025-04-10,K.J CORPORATION,2504-0103-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1136,58,1136,1.28,129,0.8,19,1.73,357,1136,160,59,35,970,12,1.2
2025-04-10,K.J CORPORATION,2504-0104-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1147,58,1147,1.13,129,0.6,40,4,369,1147,160,59,35,833,0,0
2025-04-10,K.J CORPORATION,2504-0107-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1129,58,1129,1.2,129,17.9,39,2.9,380,1129,160,59,35,964,0,0
2025-04-14,(주)신흥,2504-0045-0,SW-3041(N/NC100/20 DOB2W,0783 BLACK,RAPID 6호,1207,52.5,1207,1.028888889,58,6,25,0.22,473,1207,195,53,30,752,0,0
2025-04-14,(주)신흥,2504-0069-0,SF-25(N/C20FD 1/2T,39096-6621,RAPID 5호,720,58,720,0.63,89,11.6,22,0.68,320.2,720,180,57,45,652,0,0
2025-04-14,(주)에스지인터,2504-0225-0,N/C20FD 2/2TW,#4881,RAPID 6호,861,59,861,1.078939618,61,16.6,34,1.42,313,861,180,58,45,741,27,3.5
2025-04-14,(주)영우,2504-0125-0,C/N40/210 2/2T(도토리민트,#2801,RAPID 3호,733,58,733,1,130,0.7,41,1.75,314,733,180,57,80,568,0,0
2025-04-14,(주)텍스컴,2504-0080-0,P/TC150/20MVS PL (TC-768129),BG-BP,RAPID 3호,991,58,991,2.67,69,14.9,34,1,296,991,160,58,35,831,0,0
2025-04-14,(주)티에스텍스타일,2504-0301-0,N/NB30 TWILL 2W(TS-5073),BEIGE,RAPID 5호,544,45,544,0.938,53,9.3,29,2.38,320.2,544,195,48,40,373,0,0
2025-04-15,(주)구주글로벌,2504-0003-0,KCN-3029(C/N30 OXFORD),DARK KHAKI,RAPID 18호,0,58,0,1.8,115,32.9,20,0.85,468,0,180,56,40,301,0,0
2025-04-15,(주)에스지인터,2504-0221-0,N/C20FD 2/2TW,#2337,RAPID 6호,1055,59,1055,0.6,90,9.8,29,1.27,444,1055,180,58,40,944,0,0
2025-04-15,K.J CORPORATION,2504-0255-0,KPC-216(P/TC16 PL,DARK STONE,RAPID 18호,979,58,979,1.77,130,1.3,20,1.81,350,979,160,59,35,817,0,0
2025-04-15,K.J CORPORATION,2504-0256-0,KPC-216(P/TC16 PL,DARK STONE,RAPID 18호,778,58,778,1.81,129,1.2,19,1.9,372,778,160,59,35,656,0,0
2025-04-15,SK 애드원텍스타,2504-0326-0,C/NP30 TWILL,#C.A,RAPID 3호,1019,57,1019,2.33,54,1,36,0.6,315,1019,170,53,25,984,0,0
2025-04-16,(주)신흥,2504-0057-0,SF-25(N/C20FD 1/2T,39122-1092,RAPID 12호,283,58,283,0.95,129,0.5,40,2.5,145,283,180,57,45,248,0,0
2025-04-16,(주)에스엘지,2504-0362-0,NP/NC80 PLAIN(8101WX,#4 DN,RAPID 12호,342,58,342,1.078939618,77,8.6,26,1,127,342,180,58.5,40,264,12,4.3
2025-04-16,(주)에스지인터,2501-0636-0,NP/C20 PLAIN,#2735,RAPID 18호,820,59,820,0.95,120,9.6,32,2.07,408,820,160,60,35,615,13,2.1
2025-04-16,(주)에스지인터,2504-0228-0,N/C20FD 2/2TW,#2754,RAPID 6호,720,59,720,0.85,90,7.2,26,1.04,270,720,180,59,45,620,8,1.3
2025-04-16,(주)예성텍스타일,2503-0646-0,C/N40 1/3TW (YCN459),BEIGE,RAPID 5호,829,56,829,1.1,98,1.6,14,1.628,320.2,829,195,59,60,660,62,8.6
2025-04-16,(주)예스텍스타일컨설팅랩,2504-0180-0,P75TM 1/2TW 2W (YS-6697R-AS),TP623 2U,RAPID 3호,1050,57,1050,2.86,110,1,30,2.63,341,1050,200,57,30,747,0,0
2025-04-16,SK 애드원텍스타,2504-0326-0,C/NP30 TWILL,#C.A,RAPID 3호,1019,57,1019,1.08,110,7,25,1.76,369,1019,170,53,25,984,0,0
2025-04-17,(주)구주글로벌,2504-0324-0,KCSP-3740(C/N30 BROKEN TW 1W),ALUMINUM,RAPID 6호,955,50.5,955,0.93,100,8.2,26,0.9,486,955,195,52,50,879,0,0
2025-04-17,(주)에스지인터,2504-0337-1,P/TC150/20 PLAIN(14420,#353,RAPID 12호,191,59,191,1.17,61,6,30,0.95,141,191,160,58,30,152,0,0
2025-04-17,(주)영우,2504-0601-0,C/N40/210 2/2T(도토리민트,#2801,RAPID 12호,151,58,151,1.4,55,8.1,28,1.1,171,151,180,55.5,40,98,0,0
2025-04-17,(주)한강티앤씨,2504-0452-0,N/NC50 PL 2W (HA-4351),G/KHAKI,RAPID 6호,1167,58,1167,0.97,100,6.8,25,0.9,412,1167,195,63,40,896,0,0
2025-04-17,K.J CORPORATION,2504-0496-1,KJPS-5020(P75+225 RIB2W대,507 ROYAL BLUE,RAPID 3호,889,60,889,0.95,120,13.8,35,2.11,391,889,200,58.5,30,288,0,0
2025-04-17,K.J CORPORATION,2504-0497-0,KJPS-5020(P75+225 RIB2W대,507 ROYAL BLUE,RAPID 3호,813,59,813,0.95,120,6.6,26,3.43,330,813,200,58,30,497,27,5.2
2025-04-21,(주)구주글로벌,2504-0006-1,KSC-7521(NP/C20 1/2T,ELMWOOD,RAPID 18호,194,60,194,1.57,90,0.6,29,1.55,417,194,160,60.5,35,163,0,0
2025-04-21,(주)신흥,2504-0258-0,SF-25(N/C20FD 1/2T,39139-8623,RAPID 5호,720,58,720,0.95,89,7.4,27,1.13,320.2,720,180,57,45,488,5,1
2025-04-21,(주)신흥-srd,2504-0550-1,SMM-128(P75원착 PL MMY,#1125 D/BEIGE,RAPID 12호,376,56,376,1.03,129,0.5,40,1.78,135,376,150,57,45,303,0,0
2025-04-21,K.J CORPORATION,2504-0515-0,KJPS-2551(P160 DOBBY 2W,HV ORANGE,RAPID 3호,1251,60,1251,1.13,120,6.4,26,1.84,346,1251,200,59.5,25,139,0,0
2025-04-22,(주)예성텍스타일,2503-0675-1,N/C20FD 2/2TW (YNC258-1),1268 BISCUIT,RAPID 12호,328,56,328,1.38,61,6.1,12,1.11,135,328,180,57.5,40,287,0,0
2025-04-22,(주)텍스컴,2504-0339-0,P/TC150/20MVS PL (TC-768129),CM-CH29,RAPID 3호,981,58,981,1.2,130,12.6,33,1.81,312,981,160,58,35,807,0,0
2025-04-22,아이지글로벌텍스,2504-0675-0,NP/C20 PLAIN,NAVY,RAPID 3호,964,58,964,3,80,9,28,1,397,964,160,59,35,902,5,0.6
2025-04-22,K.J CORPORATION,2504-0099-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1141,58,1141,1.21,129,13.4,35,1.58,396,1141,160,59,35,967,0,0
2025-04-22,K.J CORPORATION,2504-0465-0,KPC-216(P/TC16 PL,CANOE,RAPID 3호,592,58,592,1.27,130,12.2,32,1.68,304,592,160,59,35,481,11,2.2
2025-04-23,(주)구주글로벌,2504-0428-0,KCSP-3740(C/N30 BROKEN TW 1W),STORMY WEATHER,RAPID 6호,1050,50.5,1050,1.03,100,9.5,28,1.06,329,1050,195,52,50,947,0,0
2025-04-23,(주)선아섬유,2504-0566-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,935,45,935,0.88,120,11.6,36,1.81,336,935,195,47,80,335,12,3.5
2025-04-23,(주)선아섬유,2504-0569-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,897,45,897,0.48,100,9.1,30,1.56,315,897,195,47,80,792,15,1.9
2025-04-23,(주)에스지인터,2504-0488-0,N/C20FD 2/2TW,#7505,RAPID 12호,194,59,194,0.89,62,5.5,11,1.05,151,194,180,57.5,40,155,0,0
2025-04-23,(주)예성텍스타일,2503-0674-2,N/C20FD 2/2TW (YNC258-1),1287 CHERRY,RAPID 12호,313,56,313,1.6,63,7.3,11,0.64,162,313,180,57.5,40,269,0,0
2025-04-23,(주)예성텍스타일,2504-0403-0,N/C20FD 2/2TW (YNC258-1),M OLIVE 64,RAPID 6호,531,56,531,1,90,13.4,23,1,296,531,180,57,40,477,0,0
2025-04-23,(주)예성텍스타일,2504-0521-0,N/C20FD 2/2TW (YNC258-1),UNIFORM KHAKI,RAPID 6호,1080,56,1080,0.71,100,12.4,24,1.4,267,1080,180,57,40,977,12,1.2
2025-04-23,아이지글로벌텍스,2504-0674-0,NP/C20 PLAIN,NAVY,RAPID 3호,926,58,926,0.74,100,8.6,28,1.5,371,926,160,59,35,936,0,0
2025-04-24,(주)선아섬유,2504-0568-0,C/TR30/2 TW 1W (SA-40540),DKS,RAPID 3호,914,45,914,0.83,120,18.3,28,1.71,423,914,195,47,80,819,0,0
2025-04-24,(주)신흥-srd,2504-0667-0,SMM-128(P75원착 PL MMY,#613 BLACK,RAPID 12호,301,56,301,0.47,60,41.6,30,2.18,289,301,140,57,45,126,0,0
2025-04-24,(주)예성텍스타일,2503-0647-0,C/N40 1/3TW (YCN459),ASH,RAPID 18호,1073,56,1073,1.76,135,1,41,2.07,438,1073,195,59,60,906,0,0
2025-04-24,(주)예성텍스타일,2504-0518-0,N/C20FD 2/2TW (YNC258-1),JET BLACK,RAPID 5호,772,56,772,1.38,88,9.9,31,1.09,320.2,772,180,57,40,698,0,0
2025-04-24,(주)예성텍스타일,2504-0519-0,N/C20FD 2/2TW (YNC258-1),JET BLACK,RAPID 5호,765,56,765,0.91,89,6.4,25,1.09,320.2,765,180,57,40,690,0,0
2025-04-24,발란싱,2504-0645-0,N70/NB140+30DOBY2W(2280-1,A05(BK),RAPID 6호,1218,45,1218,0.95,90,10,36,1,519,1218,195,47,35,841,0,0
2025-04-24,K.J CORPORATION,2504-0100-0,KPC-216(P/TC16 PL,DELTA,RAPID 18호,1143,58,1143,1.29,130,1.5,26,0.97,366,1143,160,59,35,974,0,0
2025-04-28,(주)에스지인터,2504-0544-0,NP/C20 PLAIN,#2251(CAMEL),RAPID 18호,560,59,560,1.67,130,0.9,19,1.63,395,560,160,60,35,427,0,0
2025-04-28,(주)영우,2504-0475-0,C/N40/210 2/2T(도토리민트,#2801,RAPID 3호,648,58,648,0.78,48,4.2,58,0.58,283,648,180,58,80,1135,17,1.5
2025-04-28,(주)예성텍스타일,2504-0522-0,N/C20FD 2/2TW (YNC258-1),1245 JUTA,RAPID 12호,327,56,327,1.28,61,6,13,0.95,173,327,160,57.5,35,293,0,0
2025-04-28,발란싱,2504-0644-0,N70/NB140+30DOBY2W(2280-1,A05(BK),RAPID 6호,1242,45,1242,0.6,90,9.1,27,1.04,412,1242,195,47,35,858,0,0
2025-04-28,비전이노텍스,2504-0190-1,NP/NP75/120 2/3TW (VSXF-2175),4859 BROWN,RAPID 5호,1188,57,1188,0.76,129,21.4,52,1.5,320.2,1188,160,56.5,45,944,0,0
2025-04-28,K.J CORPORATION,2504-0694-0,KJP-1388RCY(P130/150도전사 PL 리싸이클),DANISH GREEN,RAPID 3호,954,62,954,1.06,130,19.5,25,2.11,320,954,160,60.5,45,771,0,0
2025-04-28,K.J CORPORATION,2504-0696-0,KJP-1388RCY(P130/150도전사 PL 리싸이클),DANISH GREEN,RAPID 3호,741,62,741,1,100,1,31,1.11,354,741,160,60.5,45,577,16,2.7
2025-04-29,(주)구주글로벌,2504-0410-0,KCSP-2153(C/N20PL 1W,WALUNT,RAPID 5호,1238,54,1238,1.16,82,9.7,30,0.89,320.2,1238,195,55,85,919,28,3
2025-04-29,(주)구주글로벌,2504-0419-0,KCSP-2153(C/N20PL 1W,BUNGEECORD,RAPID 6호,1143,54,1143,0.63,90,5.8,24,1.5,245,1143,195,55,85,978,36,3.6
2025-04-29,(주)에스지인터,2504-0292-0,NP/C20 PLAIN,#7148,RAPID 18호,817,59,817,1.31,120,8.9,41,1.81,366,817,160,59,35,656,0,0
2025-04-29,민텍스,2504-0869-0,NP/NPNP75.160 OTM(M-954),KH,RAPID 3호,778,57,778,1,57,5.5,26,0.7,322,778,160,58.5,50,770,0,0
